l (deg),b (deg),line,comp,T_peak (K),T_error (K),CenterVel (km/s),CenterVel_error (km/s),FWHM (km/s),FWHM error (km/s),integral,integral error,Cloud,Upper Limit
121070,2175,HI,1,9.199664535669351,0.5149938544130982,-2.7958718941283944,0.13495115320800877,2.573754891110584,0.1726217968509001,120.49280000000012,0.5912364629750494,Polaris,F
121070,2175,HI,2,9.894462769523715,0.4149837509719484,-6.992080674564437,0.3014073937369656,9.146905043091921,0.2534338905126387,252.31488000000024,1.132131633492578,Polaris,F
121070,2175,67,1,0.0366671942012584,0.0019352847520551265,-3.0123001670329543,0.2877660007163381,2.0513890721180923,0.24661703340822846,0.279768858167901,0.006831497254284209,Polaris,F
121070,2175,67,2,0.12215489825630318,0.005056790615749473,-6.000259066100427,0.023288521480318264,0.6661096626751417,0.046174051841796675,0.1997377554856156,0.0036515888806026306,Polaris,F
121070,2175,65,1,0.0004748644856195014,0.0,1.3336812923228356,0.0,0.0032199466959110523,0.0,0.0,0.0,Polaris,F
121070,2175,65,2,0.07734606348058083,0.0030649765457938017,-5.7947573764973415,0.034112014126005105,0.6764816639856029,0.02953890787592415,0.10692659969109652,0.003122923941918592,Polaris,F
121070,2175,CO,1,3.8612633332971513,0.2744072867004141,-6.122721862077295,0.043056779193461,0.7804938804590059,0.04867652838894737,7.105253921118902,0.14535794185886433,Polaris,F
121070,2175,CO,2,1.9359188044269542,0.09197701898963644,-3.4162232071316643,0.23413591438614917,1.6503859084863868,0.19638263481231746,9.839553876647141,0.23736852507690787,Polaris,F
