l (deg),b (deg),line,comp,T_peak (K),T_error (K),CenterVel (km/s),CenterVel_error (km/s),FWHM (km/s),FWHM error (km/s),integral,integral error,Cloud,Upper Limit
120500,1863,HI,1,1.3432308396270982,0.2315214223124713,-11.999999999999998,5.924517326327809,48.60140016626849,7.853126637103879,634.3756800000007,9.088538059059315,Polaris,F
120500,1863,HI,2,19.62523369081368,0.4368397186700328,-8.71423244613206,0.25385758869876557,7.420977421015418,0.22753029605153746,456.4736000000003,3.52516353586194,Polaris,F
120500,1863,HI,3,28.07798484579334,0.8844318705404473,-0.9727103397610044,0.053690713288541914,1.7934954429657404,0.06972661239075265,167.73888000000014,1.7099554830511303,Polaris,F
120500,1863,67,1,0.09897778539262508,0.002665041338154721,-0.888052585196258,0.030851667109343117,0.9912284154861793,0.030782844917304802,0.20637421540396014,0.003935759257648959,Polaris,F
120500,1863,67,2,0.002454227567764715,0.4368397186700328,0.9258765147597074,0.25385758869876557,0.9258765147597074,0.22753029605153746,0.002432700103237918,7.554810661027538e-05,Polaris,T
120500,1863,67,3,0.002454227567764715,0.8844318705404473,0.9258765147597074,0.053690713288541914,0.9258765147597074,0.06972661239075265,0.002432700103237918,7.554810661027538e-05,Polaris,T
120500,1863,65,1,0.05666547069452467,0.0028268707511147967,-0.806004406139013,0.05087735557277104,0.8824845717968628,0.05079474988532517,0.11316927327812158,0.003925456253273226,Polaris,F
120500,1863,65,2,0.0024449298906537103,0.4368397186700328,-0.888052585196258,0.25385758869876557,0.9912284154861793,0.22753029605153746,0.00215761290762689,0.00012418960228291064,Polaris,T
120500,1863,65,3,0.0024449298906537103,0.8844318705404473,-0.888052585196258,0.053690713288541914,0.9912284154861793,0.06972661239075265,0.00215761290762689,0.00012418960228291064,Polaris,T
120500,1863,CO,1,2.971227891539606,0.13621270117669818,-0.8137248095281145,0.036566607508815206,0.6907550784027341,0.03656487661802015,4.4136145045677235,0.12921979379836476,Polaris,F
120500,1863,CO,2,0.1147417452078032,0.4368397186700328,-0.806004406139013,0.25385758869876557,0.8824845717968628,0.22753029605153746,0.07925844320708264,0.004195517756459629,Polaris,T
120500,1863,CO,3,0.1147417452078032,0.8844318705404473,-0.806004406139013,0.053690713288541914,0.8824845717968628,0.06972661239075265,0.07925844320708264,0.004195517756459629,Polaris,T
