l [deg],b [deg],Total A_V [mag],Total A_G [mag],Distance to Peak,FWHM (V Band) [pc],Column Density [cm^-2],V Band Volume Density [cm^-3],G Band Volume Density [cm^-3],N(H) from A_G [cm^-2],G Band Volume Density Std,G Band Volume Density SDOM,V Band Volume Density STD
127.5,20.88,0.3231850144762892,0.2483333304622951,500.57224606580826,14.81497137607315,2.682435620153201e+21,58.67835706453154,410.49499525417383,6.208333261557377e+20,23.934637053403296,6.909334572869192,3.204311581326064
