l [deg],b [deg],Total A_V [mag],Total A_G [mag],Distance to Peak,FWHM (V Band) [pc],Column Density [cm^-2],V Band Volume Density [cm^-3],G Band Volume Density [cm^-3],N(H) from A_G [cm^-2],G Band Volume Density Std,G Band Volume Density SDOM,V Band Volume Density STD
120.5,18.63,0.3909318090756769,0.30038954092203235,341.3447782546495,7.529476096509864,3.244734015328118e+21,139.65735015089896,496.5439111441195,7.509738523050808e+20,41.246038792770086,11.90670580000578,13.095625834522595
