l [deg],b [deg],Total A_V [mag],Total A_G [mag],Distance to Peak,FWHM (V Band) [pc],Column Density [cm^-2],V Band Volume Density [cm^-3],G Band Volume Density [cm^-3],N(H) from A_G [cm^-2],G Band Volume Density Std,G Band Volume Density SDOM,V Band Volume Density STD
125.07,19.5,0.31097202099224736,0.2389489431579483,314.3061516452074,12.126590490986688,2.581067774235653e+21,68.97792906928261,394.9826030400885,5.973723578948707e+20,24.726127051066268,7.137818054474999,3.7362201359571308
