l [deg],b [deg],Total A_V [mag],Total A_G [mag],Distance to Peak,FWHM (V Band) [pc],Column Density [cm^-2],V Band Volume Density [cm^-3],G Band Volume Density [cm^-3],N(H) from A_G [cm^-2],G Band Volume Density Std,G Band Volume Density SDOM,V Band Volume Density STD
147.2,40.75,0.21044492277508453,0.1617045537717882,390.414878397711,5.237283093018963,1.7466928590332017e+21,108.08363691702142,267.29762738476586,4.042613844294705e+20,27.77004511782819,8.01652151209308,10.55018307904793
