l [deg],b [deg],Total A_V [mag],Total A_G [mag],Distance to Peak,FWHM (V Band) [pc],Column Density [cm^-2],V Band Volume Density [cm^-3],G Band Volume Density [cm^-3],N(H) from A_G [cm^-2],G Band Volume Density Std,G Band Volume Density SDOM,V Band Volume Density STD
146.93,20.75,0.22747108444225403,0.17478734920600492,218.16881258941345,4.734674911297828,1.8880100008707083e+21,129.23007014664168,288.9234882375261,4.3696837301501225e+20,30.113872828128475,8.693126291831067,11.798645137582918
