l [deg],b [deg],Total A_V [mag],Total A_G [mag],Distance to Peak,FWHM (V Band) [pc],Column Density [cm^-2],V Band Volume Density [cm^-3],G Band Volume Density [cm^-3],N(H) from A_G [cm^-2],G Band Volume Density Std,G Band Volume Density SDOM,V Band Volume Density STD
121.93,19.75,0.21188628935357326,0.16281209077635253,341.3447782546495,10.086364567932478,1.758656201634658e+21,56.50615300611498,269.12838605331075,4.0703022694088134e+20,17.909107551230328,5.169914032824395,3.0709918666052283
