l [deg],b [deg],Total A_V [mag],Total A_G [mag],Distance to Peak,FWHM (V Band) [pc],Column Density [cm^-2],V Band Volume Density [cm^-3],G Band Volume Density [cm^-3],N(H) from A_G [cm^-2],G Band Volume Density Std,G Band Volume Density SDOM,V Band Volume Density STD
146.07,17.75,0.4956813152335398,0.38087840198700385,217.16738197424894,5.737226621310032,4.1141549164383804e+21,232.3957013870712,629.5919984845174,9.521960049675095e+20,61.26714122341803,17.68630023890961,-22.47690824557362
