l [deg],b [deg],Total A_V [mag],Total A_G [mag],Distance to Peak,FWHM (V Band) [pc],Column Density [cm^-2],V Band Volume Density [cm^-3],G Band Volume Density [cm^-3],N(H) from A_G [cm^-2],G Band Volume Density Std,G Band Volume Density SDOM,V Band Volume Density STD
148.21,23.5,0.174758209677738,0.13428310809901348,222.17453505007154,2.029625429503062,1.4504931403252255e+21,231.60569730337124,221.96997768766929,3.357077702475337e+20,26.243735280248828,7.57591381429647,20.883006135143955
