l [deg],b [deg],Total A_V [mag],Total A_G [mag],Distance to Peak,FWHM (V Band) [pc],Column Density [cm^-2],V Band Volume Density [cm^-3],G Band Volume Density [cm^-3],N(H) from A_G [cm^-2],G Band Volume Density Std,G Band Volume Density SDOM,V Band Volume Density STD
156.64,32.5,0.19660441533474576,0.15106959498968883,399.4277539341917,6.889500345361887,1.63181664727839e+21,76.75966803936002,249.71804051795564,3.776739874742221e+20,26.325935989132404,7.5996431149972254,8.498343935490912
