l [deg],b [deg],Total A_V [mag],Total A_G [mag],Distance to Peak,FWHM (V Band) [pc],Column Density [cm^-2],V Band Volume Density [cm^-3],G Band Volume Density [cm^-3],N(H) from A_G [cm^-2],G Band Volume Density Std,G Band Volume Density SDOM,V Band Volume Density STD
125.22,32.5,0.5733073319776897,0.44052574454660415,371.3876967095851,12.881717069734371,4.758450855414824e+21,119.71299244181564,728.1890557355366,1.1013143613665103e+21,53.03325208611506,15.309381183959907,7.669449355742657
