l [deg],b [deg],Total A_V [mag],Total A_G [mag],Distance to Peak,FWHM (V Band) [pc],Column Density [cm^-2],V Band Volume Density [cm^-3],G Band Volume Density [cm^-3],N(H) from A_G [cm^-2],G Band Volume Density Std,G Band Volume Density SDOM,V Band Volume Density STD
142.21,23.25,0.2778165237643777,0.2134724678236184,218.16881258941345,4.727885600697054,2.305877147244335e+21,158.0587927442817,352.8699893124412,5.336811695590459e+20,34.000532128646306,9.815108188532232,14.689323660353184
