l [deg],b [deg],Total A_V [mag],Total A_G [mag],Distance to Peak,FWHM (V Band) [pc],Column Density [cm^-2],V Band Volume Density [cm^-3],G Band Volume Density [cm^-3],N(H) from A_G [cm^-2],G Band Volume Density Std,G Band Volume Density SDOM,V Band Volume Density STD
123.5,19.63,0.18179034669187685,0.13955129710659064,486.55221745350497,14.98337011390868,1.5088598775425778e+21,32.63539380419092,230.67829411719433,3.488782427664766e+20,14.56578448680391,4.2047797972071566,1.9143610324810392
