l [deg],b [deg],Total A_V [mag],Total A_G [mag],Distance to Peak,FWHM (V Band) [pc],Column Density [cm^-2],V Band Volume Density [cm^-3],G Band Volume Density [cm^-3],N(H) from A_G [cm^-2],G Band Volume Density Std,G Band Volume Density SDOM,V Band Volume Density STD
122.22,18.75,0.1632910179613599,0.12547179017762902,336.3376251788269,12.215312592682405,1.355315449079287e+21,35.957149722646804,207.4048691636208,3.136794754440725e+20,13.914701089567782,4.016828209877569,2.294224635516329
