l,b,Total Av [mag],Distance of Max Av [pc],FWHM [pc],Column Density [cm^-2],Volume Density [cm^-3]
123.5,19.63,0.7768054889596471,[356.36623748],48.71886579166471,6.447485558365071e+21,42.88867839389655
