l,b,Total Av [mag],Distance of Max Av [pc],FWHM [pc],Column Density [cm^-2],Volume Density [cm^-3]
121.07,21.75,1.286214467911039,[300.28612303],11.611080191883444,1.0675580083661624e+22,297.967099237847
